date,symbol,open,high,low,close,volume,change_percent,source,timestamp,RSI,MA50,MACD,MACD_Signal,Prev_Volume,sector,RSI_OK,MA_OK,MACD_OK,VOLUME_OK,Buy_Signal,Recommendation,check_rsi,check_ma,check_macd,check_volume
2025-11-20,GUFL,502.0,491.0,500.0,500.0,3717.0,-0.1,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,GVL,532.8,518.4,532.8,522.5,28027.0,-1.21,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HATHY,911.0,900.0,902.5,908.9,2611.0,-0.01,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HBL,190.0,185.9,185.9,187.9,70636.0,0.7,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HDHPC,174.0,170.0,172.0,171.5,49490.0,-0.29,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HDL,1130.1,1103.0,1130.1,1114.4,30697.0,0.58,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HEI,483.0,475.2,483.0,476.0,7783.0,-1.24,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HEIP,322.0,315.6,322.0,315.6,1010.0,-1.07,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HHL,340.0,331.5,331.5,337.0,31380.0,-0.18,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HIDCL,269.0,261.7,261.7,262.9,54871.0,-1.54,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HIDCLP,185.4,179.9,179.9,182.6,68893.0,-0.49,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HIMSTAR,810.0,715.2,729.7,788.5,51453.0,5.91,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HLBSL,899.9,882.5,882.5,899.6,1425.0,0.51,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
